"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-15",,,"0.17",,,"58","41","43"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-16",,,"0.26",,,"56","37","38"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-17",,,"0.59",,,"56","35","35"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-18",,,"0.46",,,"55","33","33"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-19",,,"0.00",,,"58","33","36"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-20",,,"0.00",,,"67","36","57"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-21",,,"0.47",,,"62","50","52"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-22",,,"2.33",,,"59","42","42"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-23",,,"0.02",,,"53","41","43"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-24",,,"0.13",,,"60","41","41"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-25",,,"0.02",,,"47","35","36"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-26",,,"0.00",,,"58","36","41"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-27",,,"0.00",,,"66","41","44"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-28",,,"0.00",,,"73","44","49"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-29",,,"0.00",,,"77","49","52"
"USC00040343","ASH MOUNTAIN, CA US","2018-03-30",,,"0.00",,,"77","48",
"USC00040343","ASH MOUNTAIN, CA US","2018-03-31",,,"0.00",,,"81","54","55"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-01",,,"0.00",,,"78","52","55"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-02",,,"0.00",,,"77","50","53"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-03",,,"0.00",,,"72","50","51"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-04",,,"0.00",,,"75","51","55"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-05",,,"0.00",,,"78","55","57"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-06",,,"0.00",,,"76","53","55"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-07",,,"0.31",,,"67","55","55"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-08",,,"1.29",,,"62","45","46"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-09",,,"0.00",,,"65","46","49"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-10",,,"0.00",,,"78","49","68"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-11",,,"0.00",,,"84","48","49"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-12",,,"0.33",,,"73","42","42"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-13",,,"0.05",,,"57","37","40"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-14",,,"0.00",,,"65","40","48"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-15",,,"0.00",,,"76","48","55"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-16",,,"0.00",,,"75","45","47"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-17",,,"0.27",,,"55","25","33"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-18",,,"0.00",,,"59","33","45"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-19",,,"0.10",,,"66","41","43"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-20",,,"0.05",,,"56","39","39"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-21",,,"0.00",,,"71","39","50"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-22",,,"0.00",,,"82","50","57"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-23",,,"0.00",,,"77","56","60"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-24",,,"0.00",,,"76","50","61"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-25",,,"0.00",,,"84","58","61"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-26",,,"0.00",,,"84","57","62"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-27",,,"0.00",,,"81","51","53"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-28",,,"0.00",,,"69","45","47"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-29",,,"0.00",,,"63","43","45"
"USC00040343","ASH MOUNTAIN, CA US","2018-04-30",,,"0.00",,,"59","45","49"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-01",,,"0.00",,,"64","48","49"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-02",,,"0.11",,,"57","47","50"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-03",,,"0.01",,,"72","50","57"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-04",,,"0.00",,,"69","49","58"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-05",,,"0.00",,,"85","57","61"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-06",,,"0.00",,,"87","43","60"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-07",,,"0.00",,,"87","57","60"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-08",,,"0.00",,,"83","59","64"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-09",,,"0.00",,,"86","60","62"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-10",,,"0.00",,,"85","55","58"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-11",,,"0.00",,,"79","55","60"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-12",,,"0.00",,,"85","55","55"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-13",,,"0.00",,,"76","48","53"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-14",,,"0.00",,,"78","53","59"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-15",,,"0.00",,,"79","53","57"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-16",,,"0.00",,,"80","50","53"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-17",,,"0.00",,,"72","48","55"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-18",,,"0.00",,,"74","52","58"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-19",,,"0.00",,,"87","43","62"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-20",,,"0.00",,,"83","56","58"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-21",,,"0.02",,,"78","53","56"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-22",,,"0.00",,,"73","53","54"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-23",,,"0.00",,,"84","53","60"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-24",,,"0.00",,,"84","56","61"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-25",,,"0.03",,,"87","43","52"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-26",,,"0.05",,,"62","52","54"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-27",,,"0.00",,,"80","54","59"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-28",,,"0.00",,,"82","56","56"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-29",,,"0.00",,,"90","56","57"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-30",,,"0.00",,,"97","57","70"
"USC00040343","ASH MOUNTAIN, CA US","2018-05-31",,,"0.00",,,"90","57","64"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-01",,,"0.00",,,"81","56","57"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-02",,,"0.00",,,"83","57","62"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-03",,,"0.00",,,"95","62","69"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-04",,,"0.00",,,"99","63","75"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-05",,,"0.00",,,"98","67","67"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-06",,,"0.00",,,"90","60","65"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-07",,,"0.00",,,"86","55","62"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-08",,,"0.00",,,"84","60","66"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-09",,,"0.00",,,"88","61","66"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-10",,,"0.00",,,"85","50","56"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-11",,,"0.00",,,"80","56","64"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-12",,,"0.00",,,"89","62","69"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-13",,,"0.00",,,"96","68","75"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-14",,,"0.00",,,"100","68","75"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-15",,,"0.00",,,"98","65","70"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-16",,,"0.00",,,"94","59","66"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-17",,,"0.00",,,"86","50","56"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-18",,,"0.00",,,"74","53","60"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-19",,,"0.00",,,"81","60","69"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-20",,,"0.00",,,"93","66","74"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-21",,,"0.00",,,"98","68","77"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-22",,,"0.00",,,"97","68","76"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-23",,,"0.00",,,"99","71","79"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-24",,,"0.00",,,"100","72","79"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-25",,,"0.00",,,"102","67","72"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-26",,,"0.00",,,"95","69","77"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-27",,,"0.00",,,"98","70","77"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-28",,,"0.00",,,"98","65","69"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-29",,,"0.00",,,"97","63","70"
"USC00040343","ASH MOUNTAIN, CA US","2018-06-30",,,"0.00",,,"98","66","74"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-01",,,"0.00",,,"98","70","77"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-02",,,"0.00",,,"101","72","78"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-03",,,"0.00",,,"98","71","78"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-04",,,"0.00",,,"96","64","71"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-05",,,"0.00",,,"95","65","73"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-06",,,"0.00",,,"97","68","76"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-07",,,"0.00",,,"101","72","79"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-08",,,"0.00",,,"102","74","78"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-09",,,"0.00",,,"102","73","76"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-10",,,"0.00",,,"97","70","77"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-11",,,"0.00",,,"100","72","79"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-12",,,"0.00",,,"99","75","80"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-13",,,"0.26",,,"94","74","78"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-14",,,"0.00",,,"100","73","82"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-15",,,"0.00",,,"100","76","82"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-16",,,"0.00",,,"101","76","80"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-17",,,"0.00",,,"101","75","82"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-18",,,"0.00",,,"103","77","80"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-19",,,"0.00",,,"101","76","83"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-20",,,"0.02",,,"104","77","81"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-21",,,"0.00",,,"104","72","82"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-22",,,"0.00",,,"98","74","77"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-23",,,"0.00",,,"98","75","78"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-24",,,"0.00",,,"101","77","82"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-25",,,"0.00",,,"102","76","85"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-26",,,"0.00",,,"103","75","80"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-27",,,"0.00",,,"103","77","81"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-28",,,"0.00",,,"103","77","83"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-29",,,"0.00",,,"103","75","79"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-30",,,"0.00",,,"100","76","78"
"USC00040343","ASH MOUNTAIN, CA US","2018-07-31",,,"0.00",,,"99","76","81"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-01",,,"0.00",,,"105","79","83"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-02",,,"0.00",,,"105","75","79"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-03",,,"0.00",,,"100","73","77"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-04",,,"0.00",,,"101","72","78"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-05",,,"0.00",,,"98","68","70"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-06",,,"0.00",,,"97","66","68"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-07",,,"0.00",,,"96","68","77"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-08",,,"0.00",,,"98","70","77"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-09",,,"0.00",,,"102","75","80"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-10",,,"0.00",,,"104","75","77"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-11",,,"0.00",,,"102","72","81"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-12",,,"0.00",,,"98","72","76"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-13",,,"0.00",,,"100","73","74"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-14",,,"0.00",,,"97","72","73"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-15",,,"0.00",,,"97","71","72"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-16",,,"0.00",,,"97","70","71"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-17",,,"0.00",,,"98","71","78"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-18",,,"0.00",,,"99","73","83"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-19",,,"0.00",,,"100","73","75"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-20",,,"0.00",,,"102","75","79"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-21",,,"0.00",,,"101","74","77"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-22",,,"0.00",,,"96","65","68"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-23",,,"0.00",,,"94","65","69"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-24",,,"0.00",,,"92","65","67"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-25",,,"0.00",,,"90","67","69"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-26",,,"0.00",,,"92","67","67"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-27",,,"0.00",,,"93","66","67"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-28",,,"0.00",,,"92","62","68"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-29",,,"0.00",,,"90","64","68"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-30",,,"0.00",,,"89","63","63"
"USC00040343","ASH MOUNTAIN, CA US","2018-08-31",,,"0.00",,,"85","61","62"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-01",,,"0.00",,,"85","62","68"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-02",,,"0.00",,,"89","64","65"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-03",,,"0.00",,,"96","65","76"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-04",,,"0.00",,,"96","69","77"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-05",,,"0.00",,,"100","71","74"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-06",,,"0.00",,,"99","71","72"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-07",,,"0.00",,,"96","70","71"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-08",,,"0.00",,,"98","71","73"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-09",,,"0.00",,,"98","68","70"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-10",,,"0.00",,,"97","67","70"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-11",,,"0.00",,,"95","64","65"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-12",,,"0.00",,,"94","63","66"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-13",,,"0.00",,,"88","55","56"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-14",,,"0.00",,,"85","56","60"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-15",,,"0.00",,,"88","60","67"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-16",,,"0.00",,,"87","56","56"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-17",,,"0.00",,,"85","56","63"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-18",,,"0.00",,,"86","58","64"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-19",,,"0.00",,,"80","59","60"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-20",,,"0.00",,,"85","60","61"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-21",,,"0.00",,,"90","61","64"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-22",,,"0.00",,,"95","64","69"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-23",,,"0.00",,,"98","67","69"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-24",,,"0.00",,,"95","67","69"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-25",,,"0.00",,,"91","64","70"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-26",,,"0.00",,,"95","65","65"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-27",,,"0.00",,,"98","65","69"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-28",,,"0.00",,,"97","68","74"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-29",,,"0.00",,,"96","59","60"
"USC00040343","ASH MOUNTAIN, CA US","2018-09-30",,,"0.00",,,"80","56","58"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-01",,,"0.00",,,"83","58","67"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-02",,,"0.16",,,"90","62","64"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-03",,,"0.02",,,"86","62","63"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-04",,,"1.04",,,"78","56","58"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-05",,,"0.00",,,"70","54","60"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-06",,,"0.00",,,"75","58","61"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-07",,,"0.07",,,"75","53","57"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-08",,,"0.00",,,"75","54","58"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-09",,,"0.00",,,"77","55","57"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-10",,,"0.00",,,"79","56","59"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-11",,,"0.00",,,"76","49","55"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-12",,,"0.00",,,"72","52","56"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-13",,,"0.00",,,"78","54","60"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-14",,,"0.00",,,"79","58","63"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-15",,,"0.00",,,"81","54","56"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-16",,,"0.00",,,"77","51","51"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-17",,,"0.00",,,"77","51","54"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-18",,,"0.00",,,"81","54","64"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-19",,,"0.00",,,"82","54","56"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-20",,,"0.00",,,"82","55","57"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-21",,,"0.00",,,"84","57","68"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-22",,,"0.00",,,"82","56","57"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-23",,,"0.00",,,"81","55","58"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-24",,,"0.00",,,"80","53","54"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-25",,,"0.00",,,"77","46","54"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-26",,,"0.00",,,"76","54","54"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-27",,,"0.00",,,"82","54","57"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-28",,,"0.00",,,"82","57","59"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-29",,,"0.00",,,"80","53","54"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-30",,,"0.00",,,"79","54","59"
"USC00040343","ASH MOUNTAIN, CA US","2018-10-31",,,"0.00",,,"72","42","53"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-01",,,"0.00",,,"73","50","55"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-02",,,"0.00",,,"77","51","52"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-03",,,"0.00",,,"79","52","54"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-04",,,"0.00",,,"76","53","54"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-05",,,"0.00",,,"79","53","56"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-06",,,"0.00",,,"74","51","56"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-07",,,"0.00",,,"74","49","52"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-08",,,"0.00",,,"73","49","51"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-09",,,"0.00",,,"70","44","51"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-10",,,"0.00",,,"69","43","46"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-11",,,"0.00",,,"68","41",
"USC00040343","ASH MOUNTAIN, CA US","2018-11-12",,,"0.00",,,"68","43","47"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-13",,,"0.00",,,"69","45","48"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-14",,,"0.00",,,"68","48","50"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-15",,,"0.00",,,"68","45","49"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-16",,,"0.00",,,"68","46","52"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-17",,,"0.00",,,"73","48","53"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-18",,,"0.00",,,"72","45","49"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-19",,,"0.00",,,"68","47","55"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-20",,,"0.00",,,"69","46","50"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-21",,,"0.00",,,"70","46","50"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-22",,,"0.53",,,"69","46","50"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-23",,,"0.39",,,"63","48","51"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-24",,,"0.01",,,"61","46","51"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-25",,,"0.02",,,"65","48","54"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-26",,,"0.00",,,"67","45","47"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-27",,,"0.00",,,"68","47","51"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-28",,,"0.05",,,"72","50","50"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-29",,,"1.25",,,"62","49","52"
"USC00040343","ASH MOUNTAIN, CA US","2018-11-30",,,"2.00",,,"53","45","48"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-01",,,"0.24",,,"53","38","44"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-02",,,"0.23",,,"49","33","40"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-03",,,"0.01",,,"53","39","40"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-04",,,"0.00",,,"58","40","46"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-05",,,"0.00",,,"57","46","53"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-06",,,"0.22",,,"61","48","50"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-07",,,"0.06",,,"50","41","48"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-08",,,"0.01",,,"57","38","43"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-09",,,"0.00",,,"60","38","46"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-10",,,"0.00",,,"58","40","41"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-11",,,"0.00",,,"51","41","43"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-12",,,"0.00",,,"53","35",
"USC00040343","ASH MOUNTAIN, CA US","2018-12-13",,,"0.00",,,"53","35","39"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-14",,,"0.00",,,"64","39","50"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-15",,,"0.00",,,"67","40","48"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-16",,,"0.00",,,"66","46","50"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-17",,,"0.02",,,"73","50","53"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-18",,,"0.11",,,"58","42","44"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-19",,,"0.00",,,"55","43","43"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-20",,,"0.00",,,"61","40","48"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-21",,,"0.01",,,"66","48","55"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-22",,,"0.00",,,"62","41","46"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-26","    4","0.67",,,,"52","37","40"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-27",,,"0.01",,,"52","36","43"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-28",,,"0.00",,,"49","35",
"USC00040343","ASH MOUNTAIN, CA US","2018-12-29",,,"0.00",,,"51","31","33"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-30",,,"0.00",,,"55","33","37"
"USC00040343","ASH MOUNTAIN, CA US","2018-12-31",,,"0.00",,,"55","34","37"
"USC00040343","ASH MOUNTAIN, CA US","2019-01-01",,,,,,"48","29",
"USC00040343","ASH MOUNTAIN, CA US","2019-01-02",,,,,,"49","29",
"USC00040343","ASH MOUNTAIN, CA US","2019-01-03",,,,,,"55","35",
"USC00040343","ASH MOUNTAIN, CA US","2019-01-04",,,,,,"60","38",
"USC00040343","ASH MOUNTAIN, CA US","2019-01-05",,,,,,"66","42",
"USC00040343","ASH MOUNTAIN, CA US","2019-01-06",,,,,,"55","37",
"USC00040343","ASH MOUNTAIN, CA US","2019-01-07",,,,,,"53","44",
"USC00040343","ASH MOUNTAIN, CA US","2019-01-08","    8","1.20",,,,"60","47","56"
